"online_01" "online_02" "online_03" "online_04" "online_05" "online_06" "online_07" "online_08" "online_09" "online_10" "online_11" "online_12" "online_13" "online_14" "online_15" "online_16" "online_17" "online_18" "online_19" "online_20" "online_21" "online_22" "online_23" "online_24" "online_25" "online_26" "online_27" "online_28" "print_01" "print_02" "print_03" "print_04" "print_05" "print_06" "print_07" "print_08" "print_09" "print_10" "print_11" "print_12" "print_13" "print_14" "print_15" "print_16" "print_17" "print_18" "print_19" "print_20" "print_21"
"hildemann" 0 0 0 0.0502765208647562 0 0.299550673989016 0.103896103896104 0.15 0.0506072874493927 0.0981836033382425 0 0.101936799184506 0.199700449326011 0.0493583415597236 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"holte" 0 0.050125313283208 0 0 0 0.0998502246630055 0.051948051948052 0.1 0.0506072874493927 0 0 0 0.0998502246630055 0.0493583415597236 0 0 0 0 0 0.0516262261228704 0.100050025012506 0.103842159916926 0.0995024875621891 0 0 0.0484496124031008 0 0.194269062651773 0 0 0 0 0 0 0 0 0 0 0 0.0505050505050505 0 0 0 0 0 0 0 0 0
"hrc" 0.0517330574236937 0 0 0 0 0 0 0.05 0.0506072874493927 0 0.15 0.0509683995922528 0 0.148075024679171 0 0 0 0 0.149402390438247 0 0 0 0 0.0992555831265509 0 0 0.0484966052376334 0.0485672656629432 0 0.0509424350483953 0.0494071146245059 0 0.0512820512820513 0 0 0 0 0.151821862348178 0 0 0 0 0 0 0 0 0 0 0
"karolina" 0 0 0 0 0 0 0 0.1 0.202429149797571 0 0 0.203873598369011 0.0499251123315027 0 0.0504795557799091 0 0 0.0497512437810945 0.049800796812749 0.0516262261228704 0 0.103842159916926 0.149253731343284 0.0496277915632754 0.0497760079641613 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"klar" 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0.0995024875621891 0 0 0 0 0 0 0.0497760079641613 0 0 0.0485672656629432 0.0509683995922528 0.0509424350483953 0 0.0526038926880589 0.0512820512820513 0 0 0 0.100502512562814 0 0 0.101010101010101 0.0501504513540622 0 0 0.0510464522715671 0 0 0.200601805416249 0.099009900990099 0
"marleen" 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0.249625561657514 0.0987166831194472 0.0504795557799091 0 0 0.0995024875621891 0 0.0516262261228704 0 0.155763239875389 0.0995024875621891 0.0992555831265509 0 0 0.0969932104752667 0.0971345313258864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"meisterschaften" 0.0517330574236937 0 0 0 0 0 0 0 0 0.0490918016691213 0 0 0 0.0493583415597236 0 0.35732516590097 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0 0.101884870096791 0 0 0 0 0 0 0.050251256281407 0.101214574898785 0 0 0 0 0 0 0 0.101419878296146 0.200601805416249 0 0.0461254612546125
"nahm" 0 0 0 0 0.051440329218107 0 0 0 0 0 0.05 0 0 0 0 0 0.0486381322957198 0 0.049800796812749 0.0516262261228704 0.100050025012506 0 0.0497512437810945 0 0 0 0 0 0 0 0.0988142292490119 0 0.0512820512820513 0 0.0509164969450102 0.0500751126690035 0 0 0 0.0505050505050505 0.100300902708124 0.0510204081632653 0 0 0.0946521533364884 0.101419878296146 0 0.099009900990099 0
"natürlich" 0 0.050125313283208 0.0500250125062531 0 0 0 0 0.05 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.145348837209302 0.0484966052376334 0 0.152905198776758 0.0509424350483953 0 0.0526038926880589 0 0.0496770988574267 0 0 0 0 0.0510464522715671 0 0 0 0 0.153139356814701 0.0946521533364884 0.050709939148073 0 0 0.0922509225092251
"plan" 0 0 0 0.100553041729512 0 0 0 0.05 0 0.0981836033382425 0.05 0 0 0.0493583415597236 0.100959111559818 0 0.0486381322957198 0.0995024875621891 0 0 0.100050025012506 0 0 0 0.0995520159283226 0 0.0969932104752667 0 0.0509683995922528 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0 0 0 0.0510464522715671 0.0946521533364884 0 0 0 0
"potsdam" 0.103466114847387 0.050125313283208 0 0 0 0.149775336994508 0 0 0.0506072874493927 0 0 0.0509683995922528 0 0 0 0 0 0.0497512437810945 0 0 0 0 0.0995024875621891 0.0496277915632754 0.0497760079641613 0.0484496124031008 0 0 0 0.0509424350483953 0 0 0.205128205128205 0.0993541977148535 0 0 0 0 0 0 0 0 0 0.102092904543134 0 0 0 0 0
"ruderinnen" 0 0.050125313283208 0 0.0502765208647562 0 0 0.051948051948052 0 0 0.0981836033382425 0.1 0.0509683995922528 0 0.0987166831194472 0 0.0510464522715671 0.0972762645914397 0.0995024875621891 0.049800796812749 0 0 0 0 0 0 0 0.0484966052376334 0 0 0.0509424350483953 0 0 0.0512820512820513 0 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0.099009900990099 0.0461254612546125
"ruderkamerad" 0 0 0.300150075037519 0.0502765208647562 0.051440329218107 0 0.155844155844156 0.05 0 0 0.05 0.0509683995922528 0 0 0 0.0510464522715671 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0.0494071146245059 0 0 0 0.0509164969450102 0 0 0 0 0 0.0501504513540622 0 0.150829562594268 0 0.0473260766682442 0 0 0 0
"starke" 0.0517330574236937 0 0 0 0 0 0 0 0.151821862348178 0.0490918016691213 0 0 0 0 0 0 0.0486381322957198 0.0497512437810945 0 0 0.0500250125062531 0 0.0497512437810945 0.0496277915632754 0 0.0968992248062016 0.0484966052376334 0.14570179698883 0.101936799184506 0.0509424350483953 0 0 0 0.0496770988574267 0.0509164969450102 0 0.050251256281407 0 0 0 0 0 0 0 0 0 0 0.0495049504950495 0
"thomas" 0 0 0 0 0.051440329218107 0 0 0 0 0 0.2 0 0 0 0 0 0.0486381322957198 0.0497512437810945 0.049800796812749 0 0 0 0 0 0 0 0.0484966052376334 0 0 0 0.0988142292490119 0 0 0 0.0509164969450102 0.0500751126690035 0 0 0.0510464522715671 0.0505050505050505 0 0 0.0502765208647562 0 0.236630383341221 0.050709939148073 0 0 0.0461254612546125
"welches" 0.258665287118469 0 0 0 0 0 0 0 0 0 0.05 0 0 0.0987166831194472 0 0.153139356814701 0.0486381322957198 0.0497512437810945 0.049800796812749 0.0516262261228704 0 0 0 0 0 0.0484496124031008 0.0969932104752667 0 0 0 0 0 0 0 0.0509164969450102 0.0500751126690035 0 0 0 0 0 0.102040816326531 0 0 0.0473260766682442 0 0 0 0
"weltmeister" 0 0.100250626566416 0 0 0.102880658436214 0 0 0 0 0 0.1 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0.0526038926880589 0 0.0496770988574267 0.0509164969450102 0 0 0.0506072874493927 0 0 0.0501504513540622 0.0510204081632653 0.0502765208647562 0.0510464522715671 0 0.101419878296146 0.0501504513540622 0.099009900990099 0.0922509225092251
"wer" 0 0 0 0 0 0 0 0 0 0 0 0.101936799184506 0 0.0493583415597236 0 0.102092904543134 0 0 0.049800796812749 0.0516262261228704 0 0 0 0 0.0995520159283226 0 0 0 0.0509683995922528 0.0509424350483953 0 0 0 0 0 0.100150225338007 0 0.0506072874493927 0.0510464522715671 0 0 0 0 0 0.0473260766682442 0 0.0501504513540622 0.099009900990099 0.18450184501845
"wettkämpfe" 0 0.100250626566416 0.0500250125062531 0.0502765208647562 0 0.0499251123315027 0.051948051948052 0.15 0.0506072874493927 0 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0.0509683995922528 0 0 0 0.102564102564103 0.0993541977148535 0 0.100150225338007 0 0 0 0 0 0.102040816326531 0 0.0510464522715671 0.0473260766682442 0 0 0 0
"zschornewitz" 0.0517330574236937 0 0.200100050025012 0 0 0 0 0.1 0 0 0 0 0 0.0987166831194472 0.0504795557799091 0.102092904543134 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0.0509683995922528 0 0 0 0.0512820512820513 0 0 0.100150225338007 0 0.0506072874493927 0 0.151515151515152 0.0501504513540622 0 0 0 0 0 0.0501504513540622 0 0
"zudem" 0 0 0.100050025012506 0 0.051440329218107 0 0 0 0 0 0.2 0.0509683995922528 0 0 0 0.0510464522715671 0 0 0.149402390438247 0.0516262261228704 0.0500250125062531 0.0519210799584631 0.0497512437810945 0.148883374689826 0.0995520159283226 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0.0505050505050505 0 0 0 0 0 0 0 0 0
"artikel" 0 0.050125313283208 0 0 0 0.0998502246630055 0 0 0 0.0490918016691213 0.05 0.101936799184506 0.149775336994508 0.148075024679171 0 0.0510464522715671 0.0486381322957198 0 0.099601593625498 0.0516262261228704 0 0 0.0497512437810945 0.0496277915632754 0.0995520159283226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bloß" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0.0494071146245059 0 0.307692307692308 0.0993541977148535 0.0509164969450102 0.150225338007011 0 0 0 0.202020202020202 0 0 0.0502765208647562 0.0510464522715671 0.0473260766682442 0 0.0501504513540622 0 0
"carell" 0.0517330574236937 0 0.100050025012506 0 0.154320987654321 0 0.103896103896104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0.105207785376118 0 0.0496770988574267 0 0 0.100502512562814 0.0506072874493927 0.0510464522715671 0 0.100300902708124 0 0.0502765208647562 0 0 0.050709939148073 0 0.0495049504950495 0.0461254612546125
"freude" 0 0 0 0 0 0 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0.0519210799584631 0 0 0.0497760079641613 0 0 0.0485672656629432 0.0509683995922528 0.0509424350483953 0 0 0.102564102564103 0.0496770988574267 0 0 0 0.101214574898785 0 0 0.150451354062187 0.0510204081632653 0.0502765208647562 0 0 0.101419878296146 0 0.099009900990099 0.0461254612546125
"gäste" 0 0 0 0 0.051440329218107 0 0.051948051948052 0 0 0 0.1 0.0509683995922528 0 0.0493583415597236 0.0504795557799091 0 0.0486381322957198 0 0.199203187250996 0.0516262261228704 0 0 0 0 0.0497760079641613 0.0484496124031008 0 0.0485672656629432 0 0 0.0494071146245059 0.105207785376118 0 0 0 0 0.050251256281407 0 0 0 0 0 0.0502765208647562 0 0.0473260766682442 0 0 0 0
"grund" 0 0.100250626566416 0 0 0.051440329218107 0.0499251123315027 0 0 0.0506072874493927 0 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0.0995520159283226 0 0.0484966052376334 0 0 0.0509424350483953 0 0 0 0.0496770988574267 0 0.150225338007011 0.050251256281407 0.0506072874493927 0 0 0 0.102040816326531 0 0 0 0.050709939148073 0.0501504513540622 0 0.0922509225092251
"gruppe" 0.155199172271081 0.050125313283208 0 0 0 0 0 0 0 0 0.05 0 0 0 0.0504795557799091 0 0.0486381322957198 0 0.099601593625498 0 0.0500250125062531 0.311526479750779 0 0 0 0 0 0 0 0.152827305145186 0.0494071146245059 0 0.0512820512820513 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"halbfinale" 0.0517330574236937 0 0 0 0.051440329218107 0.0499251123315027 0 0 0 0.147275405007364 0 0.101936799184506 0 0 0 0 0 0 0 0 0 0.155763239875389 0 0 0 0 0 0 0.0509683995922528 0 0 0 0 0.0496770988574267 0 0 0.050251256281407 0.0506072874493927 0 0.0505050505050505 0.100300902708124 0.0510204081632653 0.0502765208647562 0 0 0.050709939148073 0.0501504513540622 0 0
"hause" 0.0517330574236937 0.050125313283208 0 0.0502765208647562 0.051440329218107 0 0.051948051948052 0.05 0 0.0981836033382425 0 0 0 0 0 0 0.0486381322957198 0 0 0.0516262261228704 0.0500250125062531 0 0 0 0.0497760079641613 0.0968992248062016 0 0 0 0.0509424350483953 0 0 0 0.0993541977148535 0.0509164969450102 0 0.100502512562814 0 0 0 0 0 0 0.0510464522715671 0 0.050709939148073 0 0 0
"jedes" 0.0517330574236937 0.050125313283208 0.0500250125062531 0.0502765208647562 0.051440329218107 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0971345313258864 0 0 0 0.105207785376118 0 0 0.0509164969450102 0.200300450676014 0 0.0506072874493927 0.0510464522715671 0 0 0 0.0502765208647562 0 0 0.050709939148073 0 0 0.138376383763838
"kampf" 0 0 0 0 0 0 0.051948051948052 0 0 0 0 0 0 0.0493583415597236 0.0504795557799091 0 0.0972762645914397 0.199004975124378 0 0 0 0 0 0.0496277915632754 0.0497760079641613 0 0 0 0.0509683995922528 0 0 0 0.0512820512820513 0 0.0509164969450102 0 0 0.101214574898785 0 0.0505050505050505 0 0 0 0.0510464522715671 0 0 0.100300902708124 0 0.0922509225092251
"kanal" 0 0.200501253132832 0 0 0.102880658436214 0 0 0 0 0 0 0.101936799184506 0 0 0 0 0.0486381322957198 0 0.049800796812749 0.0516262261228704 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0.0526038926880589 0 0.0496770988574267 0.0509164969450102 0.0500751126690035 0.050251256281407 0 0 0 0 0 0.0502765208647562 0.0510464522715671 0 0.152129817444219 0 0 0
"marie" 0.103466114847387 0.200501253132832 0.200100050025012 0 0.102880658436214 0 0 0 0 0 0 0.0509683995922528 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0.0484966052376334 0.0485672656629432 0.101936799184506 0 0 0 0 0 0 0 0 0.0506072874493927 0 0.0505050505050505 0 0 0 0 0 0 0 0 0
"michaela" 0.0517330574236937 0 0 0 0 0 0 0 0 0.0981836033382425 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0.0484496124031008 0.0484966052376334 0 0.0509683995922528 0.0509424350483953 0 0.105207785376118 0.0512820512820513 0 0.0509164969450102 0.0500751126690035 0.050251256281407 0.0506072874493927 0.0510464522715671 0 0.0501504513540622 0.0510204081632653 0 0 0 0.050709939148073 0.0501504513540622 0.099009900990099 0
"neun" 0 0.100250626566416 0 0.150829562594268 0.051440329218107 0 0 0.05 0 0 0 0.0509683995922528 0 0.0493583415597236 0 0 0 0.0497512437810945 0 0.0516262261228704 0.0500250125062531 0 0.0497512437810945 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0.102092904543134 0 0.100300902708124 0 0.0502765208647562 0.0510464522715671 0 0 0 0 0.0922509225092251
"prieros" 0 0 0 0 0 0 0 0 0 0 0.1 0.203873598369011 0 0.148075024679171 0 0 0 0.0995024875621891 0 0 0 0.155763239875389 0 0 0 0 0.0969932104752667 0 0 0 0.148221343873518 0 0 0 0.10183299389002 0 0 0 0 0.0505050505050505 0 0 0 0 0 0 0 0 0
"starten" 0.0517330574236937 0 0.0500250125062531 0 0 0.0499251123315027 0 0.1 0 0.0490918016691213 0 0 0.0998502246630055 0.0493583415597236 0.100959111559818 0.0510464522715671 0 0.0497512437810945 0 0.0516262261228704 0 0 0.0497512437810945 0.0496277915632754 0 0 0.0969932104752667 0.0485672656629432 0.0509683995922528 0 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0 0 0 0 0 0 0.0461254612546125
"stellen" 0 0 0 0.100553041729512 0.051440329218107 0 0.051948051948052 0 0 0.0490918016691213 0.05 0.0509683995922528 0 0 0.0504795557799091 0 0.0486381322957198 0.0497512437810945 0 0 0 0 0.0995024875621891 0 0 0.0484496124031008 0 0 0 0 0 0 0.0512820512820513 0 0.0509164969450102 0 0.050251256281407 0.0506072874493927 0 0 0.0501504513540622 0 0 0.0510464522715671 0 0.101419878296146 0.0501504513540622 0 0
"stunden" 0 0 0 0 0.051440329218107 0 0 0 0 0 0 0 0.0499251123315027 0 0 0.0510464522715671 0 0 0 0 0 0.0519210799584631 0 0 0 0.0484496124031008 0.0484966052376334 0 0.152905198776758 0.0509424350483953 0 0 0 0.0993541977148535 0 0.100150225338007 0 0 0.0510464522715671 0 0.0501504513540622 0 0.0502765208647562 0.0510464522715671 0.0946521533364884 0 0 0 0.0922509225092251
"tages" 0.103466114847387 0 0 0 0.051440329218107 0 0 0.05 0 0 0 0 0.0998502246630055 0 0.0504795557799091 0 0 0 0 0 0.100050025012506 0 0.0497512437810945 0.0992555831265509 0 0 0 0.0485672656629432 0 0 0.0988142292490119 0 0.102564102564103 0 0.0509164969450102 0 0 0 0 0.0505050505050505 0 0 0 0 0 0.050709939148073 0.0501504513540622 0 0.0461254612546125
"ulrich" 0 0 0 0 0 0 0 0.1 0.202429149797571 0 0 0.152905198776758 0.0499251123315027 0.0493583415597236 0.0504795557799091 0 0 0 0.049800796812749 0.0516262261228704 0 0.103842159916926 0.149253731343284 0.0496277915632754 0.0497760079641613 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"zeigte" 0 0 0 0 0 0.0499251123315027 0 0 0.101214574898785 0 0 0 0 0.0493583415597236 0 0 0.0486381322957198 0 0 0.0516262261228704 0.100050025012506 0 0 0 0 0.0484496124031008 0 0.0971345313258864 0 0 0 0.0526038926880589 0 0.0496770988574267 0 0.0500751126690035 0.050251256281407 0 0 0.101010101010101 0.0501504513540622 0 0 0 0 0.101419878296146 0.0501504513540622 0.0495049504950495 0
"auszeichnung" 0 0 0 0 0.051440329218107 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0.348605577689243 0.0516262261228704 0.0500250125062531 0 0 0 0 0 0.0484966052376334 0.0971345313258864 0 0 0 0 0.0512820512820513 0 0 0 0 0 0.153139356814701 0 0 0 0 0 0.0473260766682442 0 0 0 0.0922509225092251
"de" 0 0 0 0 0.205761316872428 0 0 0.05 0 0 0 0 0 0 0 0.102092904543134 0.0486381322957198 0 0.049800796812749 0.103252452245741 0 0 0 0 0 0 0 0.0971345313258864 0.0509683995922528 0 0 0.0526038926880589 0.0512820512820513 0 0.0509164969450102 0 0 0.0506072874493927 0.0510464522715671 0 0 0 0 0.102092904543134 0 0 0 0 0
"diesjährigen" 0 0 0.0500250125062531 0.0502765208647562 0.051440329218107 0.0998502246630055 0.051948051948052 0 0 0.0490918016691213 0 0 0 0 0 0.0510464522715671 0 0 0 0.0516262261228704 0 0 0 0.0496277915632754 0.0497760079641613 0 0.0969932104752667 0 0 0.0509424350483953 0.0494071146245059 0 0.0512820512820513 0 0 0.0500751126690035 0.050251256281407 0 0.0510464522715671 0 0.0501504513540622 0 0 0 0 0.050709939148073 0 0 0
"einsatz" 0 0 0 0 0 0 0 0.05 0.0506072874493927 0 0 0.0509683995922528 0 0 0.0504795557799091 0.0510464522715671 0.0486381322957198 0 0.049800796812749 0.0516262261228704 0.100050025012506 0 0 0 0 0.0484496124031008 0 0 0 0 0 0 0 0.0993541977148535 0.0509164969450102 0.0500751126690035 0 0 0 0.0505050505050505 0 0.102040816326531 0.0502765208647562 0 0 0.050709939148073 0 0 0.0461254612546125
"einzug" 0 0 0 0.0502765208647562 0 0 0 0 0 0.147275405007364 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0.467289719626168 0 0 0 0 0 0 0 0 0 0.105207785376118 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0 0 0 0 0.198019801980198 0
"ergebnissen" 0.0517330574236937 0 0.0500250125062531 0 0.051440329218107 0.0499251123315027 0.051948051948052 0.1 0.0506072874493927 0 0 0 0.0499251123315027 0 0 0 0 0 0 0.103252452245741 0 0 0.0497512437810945 0.0992555831265509 0.0995520159283226 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0.050251256281407 0 0 0.0505050505050505 0 0 0.0502765208647562 0.0510464522715671 0 0 0 0 0
"freunde" 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0.0497760079641613 0.0484496124031008 0 0.0971345313258864 0 0.101884870096791 0.0988142292490119 0 0.0512820512820513 0 0.0509164969450102 0.0500751126690035 0.050251256281407 0 0.102092904543134 0 0 0 0 0 0 0 0 0.0495049504950495 0.138376383763838
"führte" 0 0 0 0.100553041729512 0 0 0.051948051948052 0 0 0 0 0.101936799184506 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0.0496277915632754 0 0.193798449612403 0 0 0 0 0.0494071146245059 0 0.0512820512820513 0.0993541977148535 0 0.0500751126690035 0 0 0 0 0.0501504513540622 0.0510204081632653 0 0.0510464522715671 0 0 0.0501504513540622 0.0495049504950495 0
"gefahren" 0.0517330574236937 0.050125313283208 0 0.100553041729512 0 0 0 0 0 0 0.05 0.0509683995922528 0 0.0493583415597236 0 0 0.14591439688716 0.0995024875621891 0 0 0.0500250125062531 0 0 0 0 0 0.0484966052376334 0.0485672656629432 0 0 0 0.0526038926880589 0 0.0496770988574267 0 0 0 0 0 0.0505050505050505 0 0.0510204081632653 0.0502765208647562 0 0.0473260766682442 0 0 0 0
"gemeinsamen" 0 0 0 0.251382604323781 0 0.0998502246630055 0 0 0.0506072874493927 0 0 0 0 0 0 0 0.0972762645914397 0.0497512437810945 0 0.0516262261228704 0 0 0 0 0 0.0484496124031008 0.0969932104752667 0 0 0 0.0494071146245059 0 0 0 0 0 0.050251256281407 0 0 0 0.0501504513540622 0 0.0502765208647562 0 0 0.050709939148073 0 0 0.0461254612546125
"hrg" 0 0 0 0.0502765208647562 0 0 0 0 0 0 0.05 0 0 0 0.0504795557799091 0.0510464522715671 0 0 0.149402390438247 0.154878678368611 0 0 0 0 0.0497760079641613 0 0 0.0485672656629432 0 0.0509424350483953 0 0.0526038926880589 0 0 0.0509164969450102 0.150225338007011 0.050251256281407 0 0.0510464522715671 0 0 0 0 0 0 0.050709939148073 0 0 0
"ihm" 0 0.100250626566416 0 0 0.102880658436214 0 0 0 0 0.0490918016691213 0 0 0 0 0 0.0510464522715671 0 0 0 0.0516262261228704 0 0.155763239875389 0 0 0 0 0 0 0.0509683995922528 0 0 0 0 0 0 0 0 0.0506072874493927 0 0.101010101010101 0.0501504513540622 0 0 0.0510464522715671 0.0946521533364884 0 0 0 0.138376383763838
"jugend" 0 0 0 0 0 0 0.051948051948052 0 0 0.196367206676485 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0 0 0 0.1454898157129 0 0.0509683995922528 0.0509424350483953 0 0.0526038926880589 0 0.0496770988574267 0 0.0500751126690035 0 0 0 0 0.0501504513540622 0 0 0.0510464522715671 0.0473260766682442 0 0.0501504513540622 0 0.0922509225092251
"lauf" 0.103466114847387 0.050125313283208 0 0 0 0 0.051948051948052 0 0 0 0 0 0.199700449326011 0.148075024679171 0 0 0 0 0 0 0.100050025012506 0.103842159916926 0.149253731343284 0 0.0497760079641613 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0 0 0 0 0 0
"luca" 0 0 0 0.0502765208647562 0 0 0.051948051948052 0.05 0.0506072874493927 0.0490918016691213 0 0.0509683995922528 0 0 0 0 0 0 0 0.103252452245741 0.0500250125062531 0 0.248756218905473 0.148883374689826 0.0995520159283226 0 0 0.0971345313258864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lukowiak" 0 0 0 0 0 0 0 0.1 0.101214574898785 0.0981836033382425 0 0 0.149775336994508 0 0.0504795557799091 0 0 0 0.099601593625498 0 0.150075037518759 0 0.0995024875621891 0.198511166253102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"märz" 0.0517330574236937 0 0.150075037518759 0 0.205761316872428 0 0 0 0 0 0.05 0.152905198776758 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0.0485672656629432 0 0.101884870096791 0 0 0.0512820512820513 0 0 0 0 0 0 0 0 0 0 0 0.141978230004733 0.050709939148073 0 0 0
"meine" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.200100050025012 0.0519210799584631 0 0 0 0 0.0484966052376334 0 0.0509683995922528 0.0509424350483953 0.0494071146245059 0 0 0 0 0 0 0 0.0510464522715671 0 0.150451354062187 0.204081632653061 0.100553041729512 0.0510464522715671 0 0 0 0 0.0461254612546125
"mitgliederversammlung" 0 0 0.250125062531266 0 0.102880658436214 0 0 0 0 0 0.1 0.254841997961264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.105207785376118 0.102564102564103 0 0 0 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0 0.0461254612546125
"qualifizierten" 0.0517330574236937 0.050125313283208 0.0500250125062531 0.0502765208647562 0 0 0 0.1 0 0.0981836033382425 0 0.0509683995922528 0.0499251123315027 0 0 0.0510464522715671 0 0 0 0 0 0.0519210799584631 0.0995024875621891 0 0.0995520159283226 0 0 0 0.101936799184506 0 0 0 0 0 0 0.100150225338007 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0
